id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
317505571,NCT03503370,OG001,Outcome,Placebo,"Participants randomized to the placebo will wash their feet using COMFORT BATH CLOTHS to wipe down their feet each day and then apply supplied chlorhexidine-compatible over-the-counter moisturizer.

Placebo: Participants randomized to the placebo will wash their feet using COMFORT BATH CLOTHS to wipe down their feet each day and then apply supplied chlorhexidine-compatible over-the-counter moisturizer.",101265260.0
317505572,NCT03503370,OG000,Outcome,Chlorhexidine,"Participants randomized to the intervention will wash their feet using 2% CHLORHEXIDINE GLUCONATE CLOTHS to wipe down their feet each day and then apply supplied chlorhexidine-compatible over-the-counter moisturizer.

Chlorhexidine: Participants randomized to the intervention will wash their feet using 2% CHLORHEXIDINE GLUCONATE CLOTHS to wipe down their feet each day and then apply supplied chlorhexidine-compatible over-the-counter moisturizer.",101265261.0
317505573,NCT03503370,OG001,Outcome,Placebo,"Participants randomized to the placebo will wash their feet using COMFORT BATH CLOTHS to wipe down their feet each day and then apply supplied chlorhexidine-compatible over-the-counter moisturizer.

Placebo: Participants randomized to the placebo will wash their feet using COMFORT BATH CLOTHS to wipe down their feet each day and then apply supplied chlorhexidine-compatible over-the-counter moisturizer.",101265261.0
317505574,NCT03773172,OG000,Outcome,MEDI6012,"Participants will receive IV push loading dose of 300 mg MEDI6012on Day 0. On Day 2 (exactly 48 hours from Day 0 administration), they will receive the 2nd dose of 300 mg MEDI6012.",101265262.0
317505575,NCT03773172,OG001,Outcome,Placebo,"Participants will receive IV push loading dose of 300 mg placebo on Day 0. On Day 2 (exactly 48 hours from Day 0 administration), they will receive the 2nd dose of 300 mg placebo.",101265262.0
315928741,NCT01525615,OG002,Outcome,Tio+Olo 5.0 / 5.0 µg,"Oral inhalation of FDC of Tiotropium 5 μg and Olodaterol 5 μg (Tiotropium and Olodaterol: 2.5 μg per actuation), 2 puffs from the RESPIMAT inhaler, once daily, in the morning.",100789319.0
315928742,NCT01525615,OG000,Outcome,Placebo,"once daily 2 puffs, solution for inhalation Respimat

placebo to tiotropium+olodaterol: comparator",100789320.0
315928743,NCT01525615,OG001,Outcome,Tio+Olo 2.5 / 5.0 µg,"Oral inhalation of fixed dose combination (FDC) of Tiotropium 2.5 μg and Olodaterol 5 μg (Tiotropium: 1.25 μg per actuation and Olodaterol: 2.5 μg per actuation), 2 puffs from the RESPIMAT inhaler, once daily, in the morning.",100789320.0
315928744,NCT01525615,OG002,Outcome,Tio+Olo 5.0 / 5.0 µg,"Oral inhalation of FDC of Tiotropium 5 μg and Olodaterol 5 μg (Tiotropium and Olodaterol: 2.5 μg per actuation), 2 puffs from the RESPIMAT inhaler, once daily, in the morning.",100789320.0
317505576,NCT03773172,OG000,Outcome,MEDI6012,"Participants will receive IV push loading dose of 300 mg MEDI6012on Day 0. On Day 2 (exactly 48 hours from Day 0 administration), they will receive the 2nd dose of 300 mg MEDI6012.",101265263.0
317505577,NCT03773172,OG001,Outcome,Placebo,"Participants will receive IV push loading dose of 300 mg placebo on Day 0. On Day 2 (exactly 48 hours from Day 0 administration), they will receive the 2nd dose of 300 mg placebo.",101265263.0
317505578,NCT03773172,OG000,Outcome,"MEDI6012 First, Then Placebo","Participants will receive IV push loading dose of 300 mg MEDI6012on Day 0. On Day 2 (exactly 48 hours from Day 0 administration), they will receive the 2nd dose of 300 mg MEDI6012. After a 6-8 washout period, the participants will repeat the same protocol but will receive the placebo.",101265264.0
315928745,NCT01525615,OG000,Outcome,Placebo,"once daily 2 puffs, solution for inhalation Respimat

placebo to tiotropium+olodaterol: comparator",100789321.0
317505579,NCT03773172,OG001,Outcome,"Placebo, Then MEDI6012","Participants will receive IV push loading dose of 300 mg placebo on Day 0. On Day 2 (exactly 48 hours from Day 0 administration), they will receive the 2nd dose of 300 mg placebo. After a 6-8 washout period, the participants will repeat the same protocol but will receive MEDI6012.",101265264.0
315928746,NCT01525615,OG001,Outcome,Tio+Olo 2.5 / 5.0 µg,"Oral inhalation of fixed dose combination (FDC) of Tiotropium 2.5 μg and Olodaterol 5 μg (Tiotropium: 1.25 μg per actuation and Olodaterol: 2.5 μg per actuation), 2 puffs from the RESPIMAT inhaler, once daily, in the morning.",100789321.0
315928747,NCT01525615,OG002,Outcome,Tio+Olo 5.0 / 5.0 µg,"Oral inhalation of FDC of Tiotropium 5 μg and Olodaterol 5 μg (Tiotropium and Olodaterol: 2.5 μg per actuation), 2 puffs from the RESPIMAT inhaler, once daily, in the morning.",100789321.0
317505580,NCT06045325,OG000,Outcome,Argos,Argos biometer,101265265.0
317505581,NCT06045325,OG001,Outcome,Atlas 9000,Atlas 9000 biometer,101265265.0
317505582,NCT06045325,OG002,Outcome,Manual Caliper,Manual Caliper,101265265.0
317505583,NCT06045325,OG003,Outcome,IOLMaster 500,IOLMaster 500 biometer,101265265.0
317505584,NCT06045325,OG004,Outcome,IOLMaster 700,IOLMaster 700 biometer,101265265.0
317505585,NCT06045325,OG005,Outcome,iTrace,iTrace device,101265265.0
317505586,NCT06045325,OG006,Outcome,Lenstar LS900,Lenstar LS900 biometer,101265265.0
317505587,NCT06045325,OG007,Outcome,Pentacam AXL Wave,Pentacam AXL Wave device,101265265.0
317505588,NCT06045325,OG008,Outcome,Pentacam HR,Pentacam HR device,101265265.0
317505589,NCT06045325,OG000,Outcome,Argos,Argos biometer,101265266.0
317505590,NCT06045325,OG001,Outcome,IOLMaster 500,IOLMaster 500 biometer,101265266.0
317505591,NCT06045325,OG002,Outcome,IOLMaster 700,IOLMaster 700 biometer,101265266.0
317505592,NCT06045325,OG003,Outcome,Lenstar LS900,Lenstar LS900 biometer,101265266.0
317505593,NCT06045325,OG004,Outcome,Pentacam AXL Wave,Pentacam AXL Wave device,101265266.0
317505594,NCT06045325,OG005,Outcome,Pentacam HR,Pentacam HR device,101265266.0
317505595,NCT06045325,OG000,Outcome,Argos,Argos biometer,101265267.0
317505596,NCT06045325,OG001,Outcome,IOLMaster 700,IOLMaster 700 biometer,101265267.0
317505597,NCT06045325,OG002,Outcome,Lenstar LS900,Lenstar LS900 biometer,101265267.0
317505598,NCT06045325,OG003,Outcome,Pentacam AXL Wave,Pentacam AXL Wave device,101265267.0
317505599,NCT06045325,OG004,Outcome,Pentacam HR,Pentacam HR device,101265267.0
317511766,NCT01894100,BG001,Baseline,Immediate Intervention Group,"At baseline, participants in this group will begin shoe lift correction for leg length inequality.

Shoe lift correction for leg length inequality: Lift therapy will be administered by a physical therapist. Heel lifts and full length inserts used inside participants' shoes will be constructed on-site. If an external shoe lift is required for a participant, a local shoe repair shop will construct the lifts and add them to the outside of the shoe. Participants will be required to wear the lift in their shoes when they are walking or standing while enrolled in the study; participants will keep a daily diary to record their compliance (number of hours lift worn per day, amount of lift used, type of shoes worn, general symptoms experienced, and activities performed). They will be contacted weekly to be reminded to increase their lift height and identify when they have achieved their optimal lift height.",
317511767,NCT01894100,BG002,Baseline,Total,Total of all reporting groups,
317505600,NCT03187418,OG000,Outcome,Micropulse Trans-scleral CPC,"A treatment session of micropulse trans-scleral cyclophotocoagulation in the affected eye, using the MicroPulse® P3 Glaucoma Device (MP3) powered by the CYCLO G6™ Glaucoma Laser System (Iridex, Mountain View, CA, USA).

MicroPulse® P3 Glaucoma Device (MP3): Laser settings will be programmed as follows: power-2000mW-2500mW (average 2000mW) of 810nm infrared diode laser set on micropulse delivery mode; micropulse ""on"" time-0.5ms; micropulse ""off"" time-1.1ms; and duty cycle (proportion of each cycle during which the laser is on)-31.33 %.

The laser probe will be applied in a continuous sliding or painting motion from 9:30 to 2:30 and from 3:30 to 8:30. The probe will be applied perpendicular to the limbus with the edge directly on the limbus at all times (fiberoptic tip at 3 mm posterior to the limbus).

The laser will be delivered over 360° for 160-320s. Treatment duration will be adjusted based on iris color and glaucoma severity (mild glaucoma: 160s, moderate glaucoma: 240s, advanced glaucoma: 240-320s).",101265268.0
317505601,NCT03187418,OG000,Outcome,Micropulse Trans-scleral CPC,"A treatment session of micropulse trans-scleral cyclophotocoagulation in the affected eye, using the MicroPulse® P3 Glaucoma Device (MP3) powered by the CYCLO G6™ Glaucoma Laser System (Iridex, Mountain View, CA, USA).

MicroPulse® P3 Glaucoma Device (MP3): Laser settings will be programmed as follows: power-2000mW-2500mW (average 2000mW) of 810nm infrared diode laser set on micropulse delivery mode; micropulse ""on"" time-0.5ms; micropulse ""off"" time-1.1ms; and duty cycle (proportion of each cycle during which the laser is on)-31.33 %.

The laser probe will be applied in a continuous sliding or painting motion from 9:30 to 2:30 and from 3:30 to 8:30. The probe will be applied perpendicular to the limbus with the edge directly on the limbus at all times (fiberoptic tip at 3 mm posterior to the limbus).

The laser will be delivered over 360° for 160-320s. Treatment duration will be adjusted based on iris color and glaucoma severity (mild glaucoma: 160s, moderate glaucoma: 240s, advanced glaucoma: 240-320s).",101265269.0
317505602,NCT03187418,OG000,Outcome,Micropulse Trans-scleral CPC,"A treatment session of micropulse trans-scleral cyclophotocoagulation in the affected eye, using the MicroPulse® P3 Glaucoma Device (MP3) powered by the CYCLO G6™ Glaucoma Laser System (Iridex, Mountain View, CA, USA).

MicroPulse® P3 Glaucoma Device (MP3): Laser settings will be programmed as follows: power-2000mW-2500mW (average 2000mW) of 810nm infrared diode laser set on micropulse delivery mode; micropulse ""on"" time-0.5ms; micropulse ""off"" time-1.1ms; and duty cycle (proportion of each cycle during which the laser is on)-31.33 %.

The laser probe will be applied in a continuous sliding or painting motion from 9:30 to 2:30 and from 3:30 to 8:30. The probe will be applied perpendicular to the limbus with the edge directly on the limbus at all times (fiberoptic tip at 3 mm posterior to the limbus).

The laser will be delivered over 360° for 160-320s. Treatment duration will be adjusted based on iris color and glaucoma severity (mild glaucoma: 160s, moderate glaucoma: 240s, advanced glaucoma: 240-320s).",101265270.0
317505603,NCT03187418,OG000,Outcome,Micropulse Trans-scleral CPC,"A treatment session of micropulse trans-scleral cyclophotocoagulation in the affected eye, using the MicroPulse® P3 Glaucoma Device (MP3) powered by the CYCLO G6™ Glaucoma Laser System (Iridex, Mountain View, CA, USA).

MicroPulse® P3 Glaucoma Device (MP3): Laser settings will be programmed as follows: power-2000mW-2500mW (average 2000mW) of 810nm infrared diode laser set on micropulse delivery mode; micropulse ""on"" time-0.5ms; micropulse ""off"" time-1.1ms; and duty cycle (proportion of each cycle during which the laser is on)-31.33 %.

The laser probe will be applied in a continuous sliding or painting motion from 9:30 to 2:30 and from 3:30 to 8:30. The probe will be applied perpendicular to the limbus with the edge directly on the limbus at all times (fiberoptic tip at 3 mm posterior to the limbus).

The laser will be delivered over 360° for 160-320s. Treatment duration will be adjusted based on iris color and glaucoma severity (mild glaucoma: 160s, moderate glaucoma: 240s, advanced glaucoma: 240-320s).",101265271.0
317505604,NCT03187418,OG000,Outcome,Micropulse Trans-scleral CPC,"A treatment session of micropulse trans-scleral cyclophotocoagulation in the affected eye, using the MicroPulse® P3 Glaucoma Device (MP3) powered by the CYCLO G6™ Glaucoma Laser System (Iridex, Mountain View, CA, USA).

MicroPulse® P3 Glaucoma Device (MP3): Laser settings will be programmed as follows: power-2000mW-2500mW (average 2000mW) of 810nm infrared diode laser set on micropulse delivery mode; micropulse ""on"" time-0.5ms; micropulse ""off"" time-1.1ms; and duty cycle (proportion of each cycle during which the laser is on)-31.33 %.

The laser probe will be applied in a continuous sliding or painting motion from 9:30 to 2:30 and from 3:30 to 8:30. The probe will be applied perpendicular to the limbus with the edge directly on the limbus at all times (fiberoptic tip at 3 mm posterior to the limbus).

The laser will be delivered over 360° for 160-320s. Treatment duration will be adjusted based on iris color and glaucoma severity (mild glaucoma: 160s, moderate glaucoma: 240s, advanced glaucoma: 240-320s).",101265272.0
317505605,NCT03187418,OG000,Outcome,Micropulse Trans-scleral CPC,"A treatment session of micropulse trans-scleral cyclophotocoagulation in the affected eye, using the MicroPulse® P3 Glaucoma Device (MP3) powered by the CYCLO G6™ Glaucoma Laser System (Iridex, Mountain View, CA, USA).

MicroPulse® P3 Glaucoma Device (MP3): Laser settings will be programmed as follows: power-2000mW-2500mW (average 2000mW) of 810nm infrared diode laser set on micropulse delivery mode; micropulse ""on"" time-0.5ms; micropulse ""off"" time-1.1ms; and duty cycle (proportion of each cycle during which the laser is on)-31.33 %.

The laser probe will be applied in a continuous sliding or painting motion from 9:30 to 2:30 and from 3:30 to 8:30. The probe will be applied perpendicular to the limbus with the edge directly on the limbus at all times (fiberoptic tip at 3 mm posterior to the limbus).

The laser will be delivered over 360° for 160-320s. Treatment duration will be adjusted based on iris color and glaucoma severity (mild glaucoma: 160s, moderate glaucoma: 240s, advanced glaucoma: 240-320s).",101265273.0
317511768,NCT04439214,BG000,Baseline,Treatment (Nivolumab),"Patients receive nivolumab IV over 30-60 minutes on days 1 and 15 of cycles 1-4 and on day 1 of subsequent cycles. Cycles repeat every 28 days in the absence of disease progression or unacceptable toxicity.

Nivolumab: Given IV",
